time,event_type,product_id,machine_index,additional_info
99.44976793541962,processing_start,9,4.0,Processing Time: 7.07
99.74293514455819,machine_repaired,10,3.0,
99.74293514455819,machine_request,10,4.0,
99.74293514455819,machine_allocated,11,3.0,Waiting Time: 19.39
99.74293514455819,processing_start,11,3.0,Processing Time: 5.97
99.94884165064681,processing_complete,19,0.0,
99.94884165064681,machine_request,19,1.0,
99.94884165064681,machine_allocated,20,0.0,Waiting Time: 2.05
99.94884165064681,processing_start,20,0.0,Processing Time: 3.27
99.97181262721595,product_arrival,22,,
99.97181262721595,machine_request,22,0.0,
100.31433720284384,processing_complete,18,1.0,
100.31433720284384,machine_failure,18,1.0,Repair Time: 2.05
101.02794875983726,product_arrival,23,,
101.02794875983726,machine_request,23,0.0,
102.36214528990358,machine_repaired,18,1.0,
102.36214528990358,machine_request,18,2.0,
102.36214528990358,machine_allocated,19,1.0,Waiting Time: 2.41
102.36214528990358,processing_start,19,1.0,Processing Time: 3.97
103.21966579093267,processing_complete,20,0.0,
103.21966579093267,machine_request,20,1.0,
103.21966579093267,machine_allocated,21,0.0,Waiting Time: 3.96
103.21966579093267,processing_start,21,0.0,Processing Time: 3.16
103.3188815479732,processing_complete,16,2.0,
103.3188815479732,machine_request,16,3.0,
103.3188815479732,machine_allocated,17,2.0,Waiting Time: 6.38
103.3188815479732,processing_start,17,2.0,Processing Time: 4.44
103.78253040227096,product_arrival,24,,
103.78253040227096,machine_request,24,0.0,
105.71522216628767,processing_complete,11,3.0,
105.71522216628767,machine_request,11,4.0,
105.71522216628767,machine_allocated,12,3.0,Waiting Time: 21.03
105.71522216628767,processing_start,12,3.0,Processing Time: 6.31
106.32860756856392,processing_complete,19,1.0,
106.32860756856392,machine_request,19,2.0,
106.32860756856392,machine_allocated,20,1.0,Waiting Time: 3.11
106.32860756856392,processing_start,20,1.0,Processing Time: 3.62
106.3585503941618,product_arrival,25,,
106.3585503941618,machine_request,25,0.0,
106.38015236758343,processing_complete,21,0.0,
106.38015236758343,machine_request,21,1.0,
106.38015236758343,machine_allocated,22,0.0,Waiting Time: 6.41
106.38015236758343,processing_start,22,0.0,Processing Time: 2.75
106.51845226048974,processing_complete,9,4.0,
106.51845226048974,machine_failure,9,4.0,Repair Time: 11.25
107.76254329108829,processing_complete,17,2.0,
107.76254329108829,machine_request,17,3.0,
107.76254329108829,machine_allocated,18,2.0,Waiting Time: 5.40
107.76254329108829,processing_start,18,2.0,Processing Time: 5.31
109.12653718075549,processing_complete,22,0.0,
109.12653718075549,machine_request,22,1.0,
109.12653718075549,machine_allocated,23,0.0,Waiting Time: 8.10
109.12653718075549,processing_start,23,0.0,Processing Time: 2.32
109.335147147045,product_arrival,26,,
109.335147147045,machine_request,26,0.0,
109.94538776999846,processing_complete,20,1.0,
109.94538776999846,machine_request,20,2.0,
109.94538776999846,machine_allocated,21,1.0,Waiting Time: 3.57
109.94538776999846,processing_start,21,1.0,Processing Time: 4.39
111.44461996722744,processing_complete,23,0.0,
111.44461996722744,machine_request,23,1.0,
111.44461996722744,machine_allocated,24,0.0,Waiting Time: 7.66
111.44461996722744,processing_start,24,0.0,Processing Time: 3.30
112.02798454871093,processing_complete,12,3.0,
112.02798454871093,machine_failure,12,3.0,Repair Time: 3.81
113.0750592755714,processing_complete,18,2.0,
113.0750592755714,machine_request,18,3.0,
113.0750592755714,machine_allocated,19,2.0,Waiting Time: 6.75
113.0750592755714,processing_start,19,2.0,Processing Time: 4.90
114.33750576592033,processing_complete,21,1.0,
114.33750576592033,machine_failure,21,1.0,Repair Time: 1.83
114.74745973820029,processing_complete,24,0.0,
114.74745973820029,machine_request,24,1.0,
114.74745973820029,machine_allocated,25,0.0,Waiting Time: 8.39
114.74745973820029,processing_start,25,0.0,Processing Time: 2.73
115.83670277073864,machine_repaired,12,3.0,
115.83670277073864,machine_request,12,4.0,
115.83670277073864,machine_allocated,13,3.0,Waiting Time: 26.64
115.83670277073864,processing_start,13,3.0,Processing Time: 6.25
116.16739227504506,machine_repaired,21,1.0,
116.16739227504506,machine_request,21,2.0,
116.16739227504506,machine_allocated,22,1.0,Waiting Time: 7.04
116.16739227504506,processing_start,22,1.0,Processing Time: 3.95
117.47574959556775,processing_complete,25,0.0,
117.47574959556775,machine_request,25,1.0,
117.47574959556775,machine_allocated,26,0.0,Waiting Time: 8.14
117.47574959556775,processing_start,26,0.0,Processing Time: 3.38
117.7683227719697,machine_repaired,9,4.0,
117.7683227719697,product_completion,9,,Total Time: 78.39
117.7683227719697,machine_allocated,10,4.0,Waiting Time: 18.03
117.7683227719697,processing_start,10,4.0,Processing Time: 7.41
117.97064879376538,processing_complete,19,2.0,
117.97064879376538,machine_request,19,3.0,
117.97064879376538,machine_allocated,20,2.0,Waiting Time: 8.03
117.97064879376538,processing_start,20,2.0,Processing Time: 5.20
120.12134024777643,processing_complete,22,1.0,
120.12134024777643,machine_request,22,2.0,
120.12134024777643,machine_allocated,23,1.0,Waiting Time: 8.68
120.12134024777643,processing_start,23,1.0,Processing Time: 3.77
120.85945306153123,processing_complete,26,0.0,
120.85945306153123,machine_request,26,1.0,
122.08895721928221,processing_complete,13,3.0,
122.08895721928221,machine_request,13,4.0,
122.08895721928221,machine_allocated,14,3.0,Waiting Time: 28.10
122.08895721928221,processing_start,14,3.0,Processing Time: 6.04
123.16932162260261,processing_complete,20,2.0,
123.16932162260261,machine_request,20,3.0,
123.16932162260261,machine_allocated,21,2.0,Waiting Time: 7.00
123.16932162260261,processing_start,21,2.0,Processing Time: 4.34
123.89167501330965,processing_complete,23,1.0,
123.89167501330965,machine_request,23,2.0,
123.89167501330965,machine_allocated,24,1.0,Waiting Time: 9.14
123.89167501330965,processing_start,24,1.0,Processing Time: 4.00
125.17929597475755,processing_complete,10,4.0,
125.17929597475755,product_completion,10,,Total Time: 63.01
125.17929597475755,machine_allocated,11,4.0,Waiting Time: 19.46
125.17929597475755,processing_start,11,4.0,Processing Time: 6.56
127.50744962471862,processing_complete,21,2.0,
127.50744962471862,machine_request,21,3.0,
127.50744962471862,machine_allocated,22,2.0,Waiting Time: 7.39
127.50744962471862,processing_start,22,2.0,Processing Time: 4.40
127.8945213454259,processing_complete,24,1.0,
127.8945213454259,machine_request,24,2.0,
127.8945213454259,machine_allocated,25,1.0,Waiting Time: 10.42
127.8945213454259,processing_start,25,1.0,Processing Time: 4.09
128.13029789492518,processing_complete,14,3.0,
128.13029789492518,machine_request,14,4.0,
128.13029789492518,machine_allocated,15,3.0,Waiting Time: 29.47
128.13029789492518,processing_start,15,3.0,Processing Time: 5.69
131.74042470854238,processing_complete,11,4.0,
